9.1 2.463015835e-07 1.490970987e-13 1.496e+11 270998 1.5e+11 273091
9.2 2.517445481e-07 1.540666037e-13 1.496e+11 273976 1.5e+11 276092
9.3 2.572469986e-07 1.591453243e-13 1.496e+11 276954 1.5e+11 279093
9.4 2.628089351e-07 1.643344476e-13 1.496e+11 279932 1.5e+11 282094
9.5 2.684303576e-07 1.696351607e-13 1.496e+11 282910 1.5e+11 285095
9.6 2.74111266e-07 1.750486508e-13 1.496e+11 285888 1.5e+11 288096
9.7 2.798516603e-07 1.80576105e-13 1.496e+11 288866 1.5e+11 291097
9.8 2.856515406e-07 1.862187104e-13 1.496e+11 291844 1.5e+11 294098
9.9 2.915109069e-07 1.919776542e-13 1.496e+11 294822 1.5e+11 297099
10 2.974297591e-07 1.978541234e-13 1.496e+11 297800 1.5e+11 300100
10.1 3.034080973e-07 2.038493052e-13 1.496e+11 300778 1.5e+11 303101
10.2 3.094459214e-07 2.099643867e-13 1.496e+11 303756 1.5e+11 306102
10.3 3.155432314e-07 2.162005551e-13 1.496e+11 306734 1.5e+11 309103
10.4 3.217000274e-07 2.225589974e-13 1.496e+11 309712 1.5e+11 312104
10.5 3.279163094e-07 2.290409009e-13 1.496e+11 312690 1.5e+11 315105
10.6 3.341920773e-07 2.356474526e-13 1.496e+11 315668 1.5e+11 318106
10.7 3.405273312e-07 2.423798396e-13 1.496e+11 318646 1.5e+11 321107
10.8 3.46922071e-07 2.49239249e-13 1.496e+11 321624 1.5e+11 324108
10.9 3.533762968e-07 2.562268681e-13 1.496e+11 324602 1.5e+11 327109
11 3.598900085e-07 2.633438839e-13 1.496e+11 327580 1.5e+11 330110
11.1 3.664632062e-07 2.705914836e-13 1.496e+11 330558 1.5e+11 333111
11.2 3.730958898e-07 2.779708542e-13 1.496e+11 333536 1.5e+11 336112
11.3 3.797880594e-07 2.85483183e-13 1.496e+11 336514 1.5e+11 339113
11.4 3.865397149e-07 2.93129657e-13 1.496e+11 339492 1.5e+11 342114
11.5 3.933508564e-07 3.009114633e-13 1.496e+11 342470 1.5e+11 345115
11.6 4.002214838e-07 3.088297891e-13 1.496e+11 345448 1.5e+11 348116
11.7 4.071515972e-07 3.168858215e-13 1.496e+11 348426 1.5e+11 351117
11.8 4.141411966e-07 3.250807477e-13 1.496e+11 351404 1.5e+11 354118
11.9 4.211902819e-07 3.334157547e-13 1.496e+11 354382 1.5e+11 357119
12 4.282988531e-07 3.418920297e-13 1.496e+11 357360 1.5e+11 360120
12.1 4.354669103e-07 3.505107598e-13 1.496e+11 360338 1.5e+11 363121
12.2 4.426944534e-07 3.592731321e-13 1.496e+11 363316 1.5e+11 366122
12.3 4.499814825e-07 3.681803339e-13 1.496e+11 366294 1.5e+11 369123
12.4 4.573279976e-07 3.772335521e-13 1.496e+11 369272 1.5e+11 372124
12.5 4.647339986e-07 3.864339739e-13 1.496e+11 372250 1.5e+11 375125
12.6 4.721994856e-07 3.957827864e-13 1.496e+11 375228 1.5e+11 378126
12.7 4.797244585e-07 4.052811768e-13 1.496e+11 378206 1.5e+11 381127
12.8 4.873089173e-07 4.149303323e-13 1.496e+11 381184 1.5e+11 384128
12.9 4.949528621e-07 4.247314398e-13 1.496e+11 384162 1.5e+11 387129
13 5.026562929e-07 4.346856866e-13 1.496e+11 387140 1.5e+11 390130
13.1 5.104192096e-07 4.447942597e-13 1.496e+11 390118 1.5e+11 393131
13.2 5.182416123e-07 4.550583464e-13 1.496e+11 393096 1.5e+11 396132
13.3 5.261235009e-07 4.654791336e-13 1.496e+11 396074 1.5e+11 399133
13.4 5.340648754e-07 4.760578086e-13 1.496e+11 399052 1.5e+11 402134
13.5 5.42065736e-07 4.867955585e-13 1.496e+11 402030 1.5e+11 405135
13.6 5.501260824e-07 4.976935704e-13 1.496e+11 405008 1.5e+11 408136
13.7 5.582459149e-07 5.087530314e-13 1.496e+11 407986 1.5e+11 411137
13.8 5.664252332e-07 5.199751287e-13 1.496e+11 410964 1.5e+11 414138
13.9 5.746640376e-07 5.313610494e-13 1.496e+11 413942 1.5e+11 417139
14 5.829623278e-07 5.429119805e-13 1.496e+11 416920 1.5e+11 420140
14.1 5.913201041e-07 5.546291093e-13 1.496e+11 419898 1.5e+11 423141
14.2 5.997373663e-07 5.665136228e-13 1.496e+11 422876 1.5e+11 426142
14.3 6.082141144e-07 5.785667082e-13 1.496e+11 425854 1.5e+11 429143
14.4 6.167503485e-07 5.907895527e-13 1.496e+11 428832 1.5e+11 432144
14.5 6.253460685e-07 6.031833432e-13 1.496e+11 431810 1.5e+11 435145
14.6 6.340012745e-07 6.15749267e-13 1.496e+11 434788 1.5e+11 438146
14.7 6.427159664e-07 6.284885112e-13 1.496e+11 437766 1.5e+11 441147
14.8 6.514901443e-07 6.41402263e-13 1.496e+11 440744 1.5e+11 444148
14.9 6.603238082e-07 6.544917093e-13 1.496e+11 443722 1.5e+11 447149
15 6.69216958e-07 6.677580374e-13 1.496e+11 446700 1.5e+11 450150
15.1 6.781695937e-07 6.812024344e-13 1.496e+11 449678 1.5e+11 453151
15.2 6.871817154e-07 6.948260875e-13 1.496e+11 452656 1.5e+11 456152
15.3 6.962533231e-07 7.086301836e-13 1.496e+11 455634 1.5e+11 459153
15.4 7.053844167e-07 7.2261591e-13 1.496e+11 458612 1.5e+11 462154
15.5 7.145749962e-07 7.367844539e-13 1.496e+11 461590 1.5e+11 465155
15.6 7.238250618e-07 7.511370022e-13 1.496e+11 464568 1.5e+11 468156
15.7 7.331346132e-07 7.656747422e-13 1.496e+11 467546 1.5e+11 471157
15.8 7.425036506e-07 7.803988609e-13 1.496e+11 470524 1.5e+11 474158
15.9 7.51932174e-07 7.953105456e-13 1.496e+11 473502 1.5e+11 477159
16 7.614201833e-07 8.104109833e-13 1.496e+11 476480 1.5e+11 480160
16.1 7.709676786e-07 8.257013611e-13 1.496e+11 479458 1.5e+11 483161
16.2 7.805746598e-07 8.411828662e-13 1.496e+11 482436 1.5e+11 486162
16.3 7.90241127e-07 8.568566857e-13 1.496e+11 485414 1.5e+11 489163
16.4 7.999670801e-07 8.727240067e-13 1.496e+11 488392 1.5e+11 492164
16.5 8.097525192e-07 8.887860164e-13 1.496e+11 491370 1.5e+11 495165
16.6 8.195974442e-07 9.050439018e-13 1.496e+11 494348 1.5e+11 498166
16.7 8.295018552e-07 9.214988502e-13 1.496e+11 497326 1.5e+11 501167
16.8 8.394657521e-07 9.381520486e-13 1.496e+11 500304 1.5e+11 504168
16.9 8.49489135e-07 9.550046841e-13 1.496e+11 503282 1.5e+11 507169
17 8.595720038e-07 9.720579439e-13 1.496e+11 506260 1.5e+11 510170
17.1 8.697143586e-07 9.893130152e-13 1.496e+11 509238 1.5e+11 513171
17.2 8.799161993e-07 1.006771085e-12 1.496e+11 512216 1.5e+11 516172
17.3 8.90177526e-07 1.02443334e-12 1.496e+11 515194 1.5e+11 519173
17.4 9.004983387e-07 1.042300969e-12 1.496e+11 518172 1.5e+11 522174
17.5 9.108786373e-07 1.060375157e-12 1.496e+11 521150 1.5e+11 525175
17.6 9.213184218e-07 1.078657092e-12 1.496e+11 524128 1.5e+11 528176
17.7 9.318176923e-07 1.097147961e-12 1.496e+11 527106 1.5e+11 531177
17.8 9.423764487e-07 1.115848952e-12 1.496e+11 530084 1.5e+11 534178
17.9 9.529946911e-07 1.134761251e-12 1.496e+11 533062 1.5e+11 537179
18 9.636724195e-07 1.153886045e-12 1.496e+11 536040 1.5e+11 540180
18.1 9.744096338e-07 1.173224523e-12 1.496e+11 539018 1.5e+11 543181
18.2 9.852063341e-07 1.19277787e-12 1.496e+11 541996 1.5e+11 546182
18.3 9.960625203e-07 1.212547274e-12 1.496e+11 544974 1.5e+11 549183
18.4 1.006978192e-06 1.232533922e-12 1.496e+11 547952 1.5e+11 552184
18.5 1.017953351e-06 1.252739001e-12 1.496e+11 550930 1.5e+11 555185
18.6 1.028987995e-06 1.273163698e-12 1.496e+11 553908 1.5e+11 558186
18.7 1.040082125e-06 1.293809201e-12 1.496e+11 556886 1.5e+11 561187
18.8 1.051235741e-06 1.314676697e-12 1.496e+11 559864 1.5e+11 564188
18.9 1.062448842e-06 1.335767372e-12 1.496e+11 562842 1.5e+11 567189
19 1.07372143e-06 1.357082414e-12 1.496e+11 565820 1.5e+11 570190
19.1 1.085053504e-06 1.378623009e-12 1.496e+11 568798 1.5e+11 573191
19.2 1.096445064e-06 1.400390346e-12 1.496e+11 571776 1.5e+11 576192
19.3 1.10789611e-06 1.422385611e-12 1.496e+11 574754 1.5e+11 579193
19.4 1.119406641e-06 1.444609992e-12 1.496e+11 577732 1.5e+11 582194
19.5 1.130976659e-06 1.467064674e-12 1.496e+11 580710 1.5e+11 585195
19.6 1.142606163e-06 1.489750847e-12 1.496e+11 583688 1.5e+11 588196
19.7 1.154295152e-06 1.512669696e-12 1.496e+11 586666 1.5e+11 591197
19.8 1.166043628e-06 1.535822409e-12 1.496e+11 589644 1.5e+11 594198
19.9 1.177851589e-06 1.559210172e-12 1.496e+11 592622 1.5e+11 597199
20 1.189719036e-06 1.582834174e-12 1.496e+11 595600 1.5e+11 600200
20.1 1.20164597e-06 1.606695601e-12 1.496e+11 598578 1.5e+11 603201
20.2 1.213632389e-06 1.630795641e-12 1.496e+11 601556 1.5e+11 606202
20.3 1.225678294e-06 1.655135479e-12 1.496e+11 604534 1.5e+11 609203
20.4 1.237783685e-06 1.679716305e-12 1.496e+11 607512 1.5e+11 612204
20.5 1.249948563e-06 1.704539304e-12 1.496e+11 610490 1.5e+11 615205
20.6 1.262172926e-06 1.729605664e-12 1.496e+11 613468 1.5e+11 618206
20.7 1.274456775e-06 1.754916571e-12 1.496e+11 616446 1.5e+11 621207
20.8 1.28680011e-06 1.780473214e-12 1.496e+11 619424 1.5e+11 624208
20.9 1.299202931e-06 1.806276779e-12 1.496e+11 622402 1.5e+11 627209
21 1.311665238e-06 1.832328454e-12 1.496e+11 625380 1.5e+11 630210
21.1 1.324187031e-06 1.858629424e-12 1.496e+11 628358 1.5e+11 633211
21.2 1.336768309e-06 1.885180879e-12 1.496e+11 631336 1.5e+11 636212
21.3 1.349409074e-06 1.911984004e-12 1.496e+11 634314 1.5e+11 639213
21.4 1.362109325e-06 1.939039987e-12 1.496e+11 637292 1.5e+11 642214
21.5 1.374869061e-06 1.966350015e-12 1.496e+11 640270 1.5e+11 645215
21.6 1.387688284e-06 1.993915274e-12 1.496e+11 643248 1.5e+11 648216
21.7 1.400566993e-06 2.021736954e-12 1.496e+11 646226 1.5e+11 651217
21.8 1.413505187e-06 2.049816239e-12 1.496e+11 649204 1.5e+11 654218
21.9 1.426502868e-06 2.078154318e-12 1.496e+11 652182 1.5e+11 657219
22 1.439560034e-06 2.106752377e-12 1.496e+11 655160 1.5e+11 660220
22.1 1.452676686e-06 2.135611605e-12 1.496e+11 658138 1.5e+11 663221
22.2 1.465852825e-06 2.164733187e-12 1.496e+11 661116 1.5e+11 666222
22.3 1.479088449e-06 2.19411831e-12 1.496e+11 664094 1.5e+11 669223
22.4 1.492383559e-06 2.223768164e-12 1.496e+11 667072 1.5e+11 672224
22.5 1.505738155e-06 2.253683933e-12 1.496e+11 670050 1.5e+11 675225
22.6 1.519152238e-06 2.283866805e-12 1.496e+11 673028 1.5e+11 678226
22.7 1.532625806e-06 2.314317968e-12 1.496e+11 676006 1.5e+11 681227
22.8 1.54615886e-06 2.345038609e-12 1.496e+11 678984 1.5e+11 684228
22.9 1.5597514e-06 2.376029914e-12 1.496e+11 681962 1.5e+11 687229
23 1.573403426e-06 2.407293072e-12 1.496e+11 684940 1.5e+11 690230
23.1 1.587114938e-06 2.438829268e-12 1.496e+11 687918 1.5e+11 693231
23.2 1.600885935e-06 2.47063969e-12 1.496e+11 690896 1.5e+11 696232
23.3 1.614716419e-06 2.502725525e-12 1.496e+11 693874 1.5e+11 699233
23.4 1.628606389e-06 2.535087961e-12 1.496e+11 696852 1.5e+11 702234
23.5 1.642555845e-06 2.567728184e-12 1.496e+11 699830 1.5e+11 705235
23.6 1.656564786e-06 2.600647382e-12 1.496e+11 702808 1.5e+11 708236
23.7 1.670633214e-06 2.633846742e-12 1.496e+11 705786 1.5e+11 711237
23.8 1.684761127e-06 2.66732745e-12 1.496e+11 708764 1.5e+11 714238
23.9 1.698948527e-06 2.701090695e-12 1.496e+11 711742 1.5e+11 717239
24 1.713195412e-06 2.735137662e-12 1.496e+11 714720 1.5e+11 720240
24.1 1.727501784e-06 2.76946954e-12 1.496e+11 717698 1.5e+11 723241
24.2 1.741867641e-06 2.804087515e-12 1.496e+11 720676 1.5e+11 726242
24.3 1.756292985e-06 2.838992774e-12 1.496e+11 723654 1.5e+11 729243
24.4 1.770777814e-06 2.874186505e-12 1.496e+11 726632 1.5e+11 732244
24.5 1.785322129e-06 2.909669895e-12 1.496e+11 729610 1.5e+11 735245
24.6 1.79992593e-06 2.945444131e-12 1.496e+11 732588 1.5e+11 738246
24.7 1.814589217e-06 2.9815104e-12 1.496e+11 735566 1.5e+11 741247
24.8 1.82931199e-06 3.017869888e-12 1.496e+11 738544 1.5e+11 744248
24.9 1.844094249e-06 3.054523784e-12 1.496e+11 741522 1.5e+11 747249
25 1.858935994e-06 3.091473275e-12 1.496e+11 744500 1.5e+11 750250
25.1 1.873837225e-06 3.128719547e-12 1.496e+11 747478 1.5e+11 753251
25.2 1.888797942e-06 3.166263787e-12 1.496e+11 750456 1.5e+11 756252
25.3 1.903818145e-06 3.204107183e-12 1.496e+11 753434 1.5e+11 759253
25.4 1.918897834e-06 3.242250922e-12 1.496e+11 756412 1.5e+11 762254
25.5 1.934037009e-06 3.280696191e-12 1.496e+11 759390 1.5e+11 765255
25.6 1.949235669e-06 3.319444178e-12 1.496e+11 762368 1.5e+11 768256
25.7 1.964493816e-06 3.358496068e-12 1.496e+11 765346 1.5e+11 771257
25.8 1.979811448e-06 3.39785305e-12 1.496e+11 768324 1.5e+11 774258
25.9 1.995188567e-06 3.43751631e-12 1.496e+11 771302 1.5e+11 777259
26 2.010625172e-06 3.477487036e-12 1.496e+11 774280 1.5e+11 780260
26.1 2.026121262e-06 3.517766414e-12 1.496e+11 777258 1.5e+11 783261
26.2 2.041676838e-06 3.558355633e-12 1.496e+11 780236 1.5e+11 786262
26.3 2.057291901e-06 3.599255878e-12 1.496e+11 783214 1.5e+11 789263
26.4 2.072966449e-06 3.640468338e-12 1.496e+11 786192 1.5e+11 792264
26.5 2.088700483e-06 3.681994199e-12 1.496e+11 789170 1.5e+11 795265
26.6 2.104494004e-06 3.723834648e-12 1.496e+11 792148 1.5e+11 798266
26.7 2.12034701e-06 3.765990873e-12 1.496e+11 795126 1.5e+11 801267
26.8 2.136259502e-06 3.80846406e-12 1.496e+11 798104 1.5e+11 804268
26.9 2.15223148e-06 3.851255397e-12 1.496e+11 801082 1.5e+11 807269
27 2.168262944e-06 3.894366071e-12 1.496e+11 804060 1.5e+11 810270
27.1 2.184353894e-06 3.937797269e-12 1.496e+11 807038 1.5e+11 813271
27.2 2.20050433e-06 3.981550178e-12 1.496e+11 810016 1.5e+11 816272
27.3 2.216714252e-06 4.025625985e-12 1.496e+11 812994 1.5e+11 819273
27.4 2.232983659e-06 4.070025878e-12 1.496e+11 815972 1.5e+11 822274
27.5 2.249312553e-06 4.114751043e-12 1.496e+11 818950 1.5e+11 825275
27.6 2.265700933e-06 4.159802668e-12 1.496e+11 821928 1.5e+11 828276
27.7 2.282148799e-06 4.205181939e-12 1.496e+11 824906 1.5e+11 831277
27.8 2.29865615e-06 4.250890045e-12 1.496e+11 827884 1.5e+11 834278
27.9 2.315222988e-06 4.296928171e-12 1.496e+11 830862 1.5e+11 837279
28 2.331849311e-06 4.343297506e-12 1.496e+11 833840 1.5e+11 840280
28.1 2.348535121e-06 4.389999236e-12 1.496e+11 836818 1.5e+11 843281
28.2 2.365280416e-06 4.437034548e-12 1.496e+11 839796 1.5e+11 846282
28.3 2.382085198e-06 4.48440463e-12 1.496e+11 842774 1.5e+11 849283
28.4 2.398949465e-06 4.532110668e-12 1.496e+11 845752 1.5e+11 852284
28.5 2.415873218e-06 4.58015385e-12 1.496e+11 848730 1.5e+11 855285
28.6 2.432856458e-06 4.628535363e-12 1.496e+11 851708 1.5e+11 858286
28.7 2.449899183e-06 4.677256395e-12 1.496e+11 854686 1.5e+11 861287
28.8 2.467001394e-06 4.726318131e-12 1.496e+11 857664 1.5e+11 864288
28.9 2.484163091e-06 4.775721759e-12 1.496e+11 860642 1.5e+11 867289
29 2.501384274e-06 4.825468467e-12 1.496e+11 863620 1.5e+11 870290
29.1 2.518664943e-06 4.875559441e-12 1.496e+11 866598 1.5e+11 873291
29.2 2.536005098e-06 4.92599587e-12 1.496e+11 869576 1.5e+11 876292
29.3 2.553404739e-06 4.976778938e-12 1.496e+11 872554 1.5e+11 879293
29.4 2.570863866e-06 5.027909835e-12 1.496e+11 875532 1.5e+11 882294
29.5 2.588382479e-06 5.079389747e-12 1.496e+11 878510 1.5e+11 885295
29.6 2.605960577e-06 5.131219861e-12 1.496e+11 881488 1.5e+11 888296
29.7 2.623598162e-06 5.183401364e-12 1.496e+11 884466 1.5e+11 891297
29.8 2.641295233e-06 5.235935443e-12 1.496e+11 887444 1.5e+11 894298
29.9 2.659051789e-06 5.288823286e-12 1.496e+11 890422 1.5e+11 897299
30 2.676867832e-06 5.34206608e-12 1.496e+11 893400 1.5e+11 900300
30.1 2.69474336e-06 5.395665012e-12 1.496e+11 896378 1.5e+11 903301
30.2 2.712678375e-06 5.449621268e-12 1.496e+11 899356 1.5e+11 906302
30.3 2.730672875e-06 5.503936036e-12 1.496e+11 902334 1.5e+11 909303
30.4 2.748726862e-06 5.558610504e-12 1.496e+11 905312 1.5e+11 912304
30.5 2.766840334e-06 5.613645858e-12 1.496e+11 908290 1.5e+11 915305
30.6 2.785013292e-06 5.669043285e-12 1.496e+11 911268 1.5e+11 918306
30.7 2.803245737e-06 5.724803973e-12 1.496e+11 914246 1.5e+11 921307
30.8 2.821537667e-06 5.780929108e-12 1.496e+11 917224 1.5e+11 924308
30.9 2.839889083e-06 5.837419879e-12 1.496e+11 920202 1.5e+11 927309
31 2.858299985e-06 5.894277471e-12 1.496e+11 923180 1.5e+11 930310
31.1 2.876770373e-06 5.951503072e-12 1.496e+11 926158 1.5e+11 933311
31.2 2.895300247e-06 6.009097869e-12 1.496e+11 929136 1.5e+11 936312
31.3 2.913889607e-06 6.06706305e-12 1.496e+11 932114 1.5e+11 939313
31.4 2.932538453e-06 6.125399801e-12 1.496e+11 935092 1.5e+11 942314
31.5 2.951246785e-06 6.18410931e-12 1.496e+11 938070 1.5e+11 945315
31.6 2.970014602e-06 6.243192763e-12 1.496e+11 941048 1.5e+11 948316
31.7 2.988841906e-06 6.302651348e-12 1.496e+11 944026 1.5e+11 951317
31.8 3.007728696e-06 6.362486252e-12 1.496e+11 947004 1.5e+11 954318
31.9 3.026674972e-06 6.422698662e-12 1.496e+11 949982 1.5e+11 957319
32 3.045680733e-06 6.483289765e-12 1.496e+11 952960 1.5e+11 960320
32.1 3.064745981e-06 6.544260749e-12 1.496e+11 955938 1.5e+11 963321
32.2 3.083870714e-06 6.6056128e-12 1.496e+11 958916 1.5e+11 966322
32.3 3.103054934e-06 6.667347105e-12 1.496e+11 961894 1.5e+11 969323
32.4 3.122298639e-06 6.729464853e-12 1.496e+11 964872 1.5e+11 972324
32.5 3.141601831e-06 6.791967228e-12 1.496e+11 967850 1.5e+11 975325
32.6 3.160964508e-06 6.85485542e-12 1.496e+11 970828 1.5e+11 978326
32.7 3.180386671e-06 6.918130615e-12 1.496e+11 973806 1.5e+11 981327
32.8 3.19986832e-06 6.981794e-12 1.496e+11 976784 1.5e+11 984328
32.9 3.219409455e-06 7.045846763e-12 1.496e+11 979762 1.5e+11 987329
33 3.239010077e-06 7.11029009e-12 1.496e+11 982740 1.5e+11 990330
33.1 3.258670184e-06 7.175125168e-12 1.496e+11 985718 1.5e+11 993331
33.2 3.278389777e-06 7.240353185e-12 1.496e+11 988696 1.5e+11 996332
33.3 3.298168856e-06 7.305975328e-12 1.496e+11 991674 1.5e+11 999333
33.4 3.318007421e-06 7.371992784e-12 1.496e+11 994652 1.5e+11 1002334
